timestamp,T,Po,P,Pa,U,DD,Ff
14.08.2017 21:00,"25,0","720,1","758,1","0,6",26,"Ветер, дующий с востока",4
14.08.2017 18:00,"30,5","719,5","756,7","0,2",18,"Ветер, дующий с востоко-юго-востока",6
14.08.2017 15:00,"32,3","719,3","756,3","-0,7",15,"Ветер, дующий с востока",9
14.08.2017 12:00,"31,0","720,0","757,2","0,3",15,"Ветер, дующий с востоко-юго-востока",9
14.08.2017 09:00,"24,3","719,7","757,6","0,8",53,"Ветер, дующий с востока",7
14.08.2017 06:00,"17,0","718,9","757,7","0,6",80,"Ветер, дующий с востока",4
14.08.2017 03:00,"18,6","718,3","756,9","-0,3",59,"Ветер, дующий с востока",5
14.08.2017 00:00,"22,6","718,6","756,7","0,3",45,"Ветер, дующий с востока",6
13.08.2017 21:00,"25,8","718,3","756,1","0,8",24,"Ветер, дующий с востока",6
13.08.2017 18:00,"31,0","717,5","754,6","-0,5",20,"Ветер, дующий с востока",8
13.08.2017 15:00,"32,7","718,0","754,8","-0,5",21,"Ветер, дующий с востоко-юго-востока",10
13.08.2017 12:00,"30,2","718,5","755,6","-0,4",30,"Ветер, дующий с востока",10
13.08.2017 09:00,"24,6","718,9","756,7","0,1",55,"Ветер, дующий с востоко-юго-востока",9
13.08.2017 06:00,"18,1","718,8","757,5","0,0",76,"Ветер, дующий с востока",6
13.08.2017 03:00,"19,5","718,8","757,3","0,1",63,"Ветер, дующий с востока",7
13.08.2017 00:00,"22,4","718,7","756,9","-0,3",50,"Ветер, дующий с востока",7
12.08.2017 21:00,"26,1","719,0","756,7","-0,2",36,"Ветер, дующий с востока",8
12.08.2017 18:00,"30,2","719,2","756,4","-0,3",25,"Ветер, дующий с востока",7
12.08.2017 15:00,"31,1","719,5","756,6","-0,9",27,"Ветер, дующий с востока",8
12.08.2017 12:00,"28,1","720,4","757,9","-0,3",38,"Ветер, дующий с востока",9
12.08.2017 09:00,"23,7","720,7","758,7","-0,1",53,"Ветер, дующий с востоко-юго-востока",9
12.08.2017 06:00,"17,3","720,8","759,7","0,3",71,"Ветер, дующий с востока",6
12.08.2017 03:00,"18,4","720,5","759,3","-0,2",62,"Ветер, дующий с востока",7
12.08.2017 00:00,"21,4","720,7","759,1","0,1",47,"Ветер, дующий с востока",8
11.08.2017 21:00,"24,9","720,6","758,5","-0,1",37,"Ветер, дующий с востока",8
11.08.2017 18:00,"29,2","720,7","758,2","-0,8",25,"Ветер, дующий с востока",9
11.08.2017 15:00,"30,4","721,5","758,8","-1,0",24,"Ветер, дующий с востока",10
11.08.2017 12:00,"28,4","722,5","760,1","-0,4",28,"Ветер, дующий с востока",10
11.08.2017 09:00,"24,4","722,9","761,1","-0,4",32,"Ветер, дующий с востоко-юго-востока",12
11.08.2017 06:00,"19,7","723,3","762,1","-0,4",49,"Ветер, дующий с востока",7
11.08.2017 03:00,"20,2","723,7","762,4","-0,5",55,"Ветер, дующий с востоко-юго-востока",6
11.08.2017 00:00,"21,3","724,2","762,9","-0,1",27,"Ветер, дующий с востока",7
10.08.2017 21:00,"24,8","724,3","762,6","0,3",24,"Ветер, дующий с востока",8
10.08.2017 18:00,"29,4","724,0","761,6","-0,4",23,"Ветер, дующий с востока",8
10.08.2017 15:00,"31,4","724,4","761,8","-0,7",22,"Ветер, дующий с востоко-северо-востока",8
10.08.2017 12:00,"29,9","725,1","762,6","-0,4",26,"Ветер, дующий с востока",8
10.08.2017 09:00,"25,5","725,5","763,6","0,4",38,"Ветер, дующий с востока",6
10.08.2017 06:00,"20,5","725,1","763,9","0,8",53,"Ветер, дующий с востоко-северо-востока",4
10.08.2017 03:00,"23,1","724,3","762,7","0,9",49,"Ветер, дующий с северо-востока",5
10.08.2017 00:00,"26,2","723,4","761,4","0,9",39,"Ветер, дующий с востоко-северо-востока",6
09.08.2017 21:00,"28,1","722,5","760,0","0,8",49,"Ветер, дующий с запада",4
09.08.2017 18:00,"32,3","721,7","758,7","0,1",37,"Ветер, дующий с запада",4
09.08.2017 15:00,"34,4","721,6","758,4","-0,4",33,"Ветер, дующий с северо-запада",4
09.08.2017 12:00,"32,8","722,0","758,9","-0,1",43,"Ветер, дующий с запада",6
09.08.2017 09:00,"28,6","722,1","759,5","0,1",54,"Ветер, дующий с запада",7
09.08.2017 06:00,"24,5","722,0","759,9","0,6",63,"Ветер, дующий с западо-юго-запада",6
09.08.2017 03:00,"24,7","721,4","759,2","0,4",69,"Ветер, дующий с запада",6
09.08.2017 00:00,"26,8","721,0","758,6","0,0",58,"Ветер, дующий с запада",5
08.08.2017 21:00,"29,1","721,0","758,3","0,9",47,"Ветер, дующий с запада",5
08.08.2017 18:00,"33,4","720,1","757,0","0,5",28,"Ветер, дующий с запада",5
08.08.2017 15:00,"35,7","719,6","756,1","-0,2",28,"Ветер, дующий с западо-северо-запада",7
08.08.2017 12:00,"34,1","719,8","756,5","0,2",36,"Ветер, дующий с западо-северо-запада",5
08.08.2017 09:00,"31,2","719,6","756,6","0,1",40,"Ветер, дующий с запада",3
08.08.2017 06:00,"22,5","719,5","757,7","0,3",45,"Ветер, дующий с юго-юго-запада",2
08.08.2017 03:00,"23,6","719,2","757,2","-0,3",34,"Ветер, дующий с юга",2
08.08.2017 00:00,"25,6","719,5","757,3","0,4",30,"Ветер, дующий с востоко-юго-востока",3
07.08.2017 21:00,"27,2","719,1","756,7","0,7",27,"Ветер, дующий с востоко-северо-востока",4
07.08.2017 18:00,"34,7","718,4","755,0","0,1",23,"Ветер, дующий с востока",5
07.08.2017 15:00,"35,3","718,3","754,7","-0,7",32,"Ветер, дующий с востоко-юго-востока",6
07.08.2017 12:00,"32,1","719,0","755,8","-0,3",39,"Ветер, дующий с востоко-юго-востока",4
07.08.2017 09:00,"26,4","719,3","756,8","0,4",61,"Ветер, дующий с востока",4
07.08.2017 06:00,"21,4","718,9","757,2","0,0",57,"Ветер, дующий с северо-востока",3
07.08.2017 03:00,"22,8","718,9","757,0","-0,7",51,"Ветер, дующий с северо-востока",2
07.08.2017 00:00,"26,8","719,6","757,3","-0,5",31,"Ветер, дующий с востоко-северо-востока",4
06.08.2017 21:00,"28,2","720,1","757,6","0,6",26,"Ветер, дующий с северо-востока",3
06.08.2017 18:00,"33,8","719,5","756,2","-0,3",19,"Ветер, дующий с востока",6
06.08.2017 15:00,"35,2","719,8","756,4","-0,6",17,"Ветер, дующий с востока",8
06.08.2017 12:00,"34,3","720,4","757,3","-0,3",17,"Ветер, дующий с востоко-северо-востока",8
06.08.2017 09:00,"30,9","720,7","757,9","0,5",30,"Ветер, дующий с востоко-северо-востока",5
06.08.2017 06:00,"23,6","720,2","758,2","0,4",52,"Штиль, безветрие",0
06.08.2017 03:00,"23,1","719,8","757,9","0,6",44,"Ветер, дующий с северо-востока",2
06.08.2017 00:00,"25,3","719,2","757,0","-0,3",38,"Ветер, дующий с северо-северо-востока",3
05.08.2017 21:00,"28,0","719,5","756,9","0,5",37,"Ветер, дующий с северо-востока",3
05.08.2017 18:00,"32,2","719,0","755,8","0,0",30,"Ветер, дующий с востока",4
05.08.2017 15:00,"33,4","719,0","755,8","-0,5",26,"Ветер, дующий с востоко-северо-востока",5
05.08.2017 12:00,"32,4","719,5","756,4","-0,3",23,"Ветер, дующий с северо-востока",6
05.08.2017 09:00,"29,1","719,8","757,0","0,6",36,"Ветер, дующий с востока",4
05.08.2017 06:00,"19,6","719,2","757,6","0,4",75,"Ветер, дующий с юга",1
05.08.2017 03:00,"21,0","718,8","757,0","0,1",65,"Ветер, дующий с юга",2
05.08.2017 00:00,"22,5","718,7","756,8","0,1",49,"Ветер, дующий с востоко-северо-востока",3
04.08.2017 21:00,"27,0","718,6","756,1","0,5",35,"Ветер, дующий с северо-востока",4
04.08.2017 18:00,"30,9","718,1","755,2","-0,5",27,"Ветер, дующий с востоко-северо-востока",6
04.08.2017 15:00,"32,8","718,6","755,4","-0,6",25,"Ветер, дующий с востока",6
04.08.2017 12:00,"31,2","719,2","756,2","-0,6",26,"Ветер, дующий с востока",6
04.08.2017 09:00,"26,5","719,8","757,4","0,2",39,"Ветер, дующий с востока",6
04.08.2017 06:00,"21,1","719,6","757,9","0,0",55,"Ветер, дующий с востоко-северо-востока",2
04.08.2017 03:00,"20,2","719,6","758,1","0,0",56,"Ветер, дующий с востоко-северо-востока",2
04.08.2017 00:00,"23,8","719,6","757,6","-0,2",44,"Ветер, дующий с юго-востока",4
03.08.2017 21:00,"25,4","719,8","757,6","0,2",33,"Ветер, дующий с востока",4
03.08.2017 18:00,"32,1","719,6","756,6","-0,7",22,"Ветер, дующий с востока",6
03.08.2017 15:00,"33,5","720,3","757,2","-1,3",22,"Ветер, дующий с востока",7
03.08.2017 12:00,"32,2","721,6","758,8","-1,1",26,"Ветер, дующий с востока",9
03.08.2017 09:00,"28,4","722,7","760,3","0,1",35,"Ветер, дующий с востока",5
03.08.2017 06:00,"21,9","722,6","761,0","0,1",47,"Ветер, дующий с востока",3
03.08.2017 03:00,"20,7","722,5","761,2","-0,6",47,"Ветер, дующий с северо-востока",2
03.08.2017 00:00,"21,5","723,1","761,5","-0,5",44,"Ветер, дующий с востока",3
02.08.2017 21:00,"24,5","723,6","761,8","0,2",35,"Ветер, дующий с востоко-северо-востока",4
02.08.2017 18:00,"30,5","723,4","760,8","-0,6",24,"Ветер, дующий с востока",6
02.08.2017 15:00,"32,0","724,0","761,2","-1,1",24,"Ветер, дующий с востока",6
02.08.2017 12:00,"30,3","725,1","762,6","-0,7",25,"Ветер, дующий с востоко-северо-востока",6
02.08.2017 09:00,"27,4","725,8","763,7","0,1",33,"Ветер, дующий с востока",4
02.08.2017 06:00,"21,5","725,7","764,3","-0,1",46,"Ветер, дующий с востоко-северо-востока",2
02.08.2017 03:00,"20,8","725,8","764,5","-0,3",46,"Ветер, дующий с северо-востока",2
02.08.2017 00:00,"22,7","726,1","764,7","-0,3",39,"Ветер, дующий с северо-северо-востока",3
01.08.2017 21:00,"24,1","726,4","764,8","0,7",39,"Ветер, дующий с северо-северо-востока",2
01.08.2017 18:00,"28,8","725,7","763,4","-0,1",31,"Ветер, дующий с северо-северо-востока",3
01.08.2017 15:00,"29,8","725,8","763,4","-0,7",29,"Ветер, дующий с севера",3
01.08.2017 12:00,"28,2","726,5","764,3","-0,1",33,"Ветер, дующий с северо-запада",4
01.08.2017 09:00,"25,9","726,6","764,7","0,5",40,"Штиль, безветрие",0
01.08.2017 06:00,"17,6","726,1","765,2","0,3",69,"Штиль, безветрие",0
01.08.2017 03:00,"19,2","725,8","764,7","0,4",61,"Ветер, дующий с северо-запада",2
01.08.2017 00:00,"21,1","725,4","764,0","0,3",58,"Ветер, дующий с северо-запада",3
31.07.2017 21:00,"19,3","725,1","763,9","1,1",66,"Ветер, дующий с запада",2
31.07.2017 18:00,"25,9","724,0","762,0","0,3",41,"Ветер, дующий с запада",5
31.07.2017 15:00,"27,4","723,7","761,5","-0,6",36,"Ветер, дующий с запада",4
31.07.2017 12:00,"26,0","724,3","762,2","-0,3",44,"Ветер, дующий с запада",4
31.07.2017 09:00,"23,0","724,6","763,0","0,6",53,"Ветер, дующий с западо-юго-запада",5
31.07.2017 06:00,"17,7","724,0","763,1","0,3",80,"Ветер, дующий с запада",4
31.07.2017 03:00,"16,5","723,7","762,8","0,0",82,"Ветер, дующий с запада",3
31.07.2017 00:00,"20,0","723,7","762,4","0,1",68,"Ветер, дующий с запада",5
30.07.2017 21:00,"19,4","723,6","762,4","1,2",68,"Ветер, дующий с запада",3
30.07.2017 18:00,"25,6","722,4","760,3","0,2",41,"Ветер, дующий с запада",4
30.07.2017 15:00,"27,5","722,2","759,8","-0,3",39,"Ветер, дующий с запада",6
30.07.2017 12:00,"26,3","722,5","760,3","-0,2",46,"Ветер, дующий с западо-юго-запада",8
30.07.2017 09:00,"23,0","722,7","760,9","0,6",59,"Ветер, дующий с западо-юго-запада",6
30.07.2017 06:00,"18,8","722,1","760,9","0,7",71,"Ветер, дующий с запада",7
30.07.2017 03:00,"17,9","721,4","760,3","0,0",74,"Ветер, дующий с запада",5
30.07.2017 00:00,"19,4","721,4","760,0","0,1",70,"Ветер, дующий с западо-юго-запада",5
29.07.2017 21:00,"21,0","721,3","759,7","0,8",65,"Ветер, дующий с запада",5
29.07.2017 18:00,"23,6","720,5","758,5","0,5",55,"Ветер, дующий с запада",4
29.07.2017 15:00,"26,4","720,0","757,6","0,5",52,"Ветер, дующий с запада",6
29.07.2017 12:00,"23,4","719,5","757,5","0,6",66,"Ветер, дующий с западо-северо-запада",6
29.07.2017 09:00,"20,8","718,9","757,1","1,9",79,"Ветер, дующий с запада",6
29.07.2017 06:00,"22,1","717,0","754,9","-0,3",81,"Ветер, дующий с запада",6
29.07.2017 03:00,"21,8","717,3","755,4","1,1",64,"Ветер, дующий с западо-северо-запада",3
29.07.2017 00:00,"24,9","716,2","753,7","0,4",49,"Ветер, дующий с востоко-юго-востока",5
28.07.2017 21:00,"28,6","715,8","753,0","0,8",37,"Ветер, дующий с востока",6
28.07.2017 18:00,"33,8","715,0","751,4","-0,2",28,"Ветер, дующий с востоко-юго-востока",5
28.07.2017 15:00,"35,3","715,2","751,6","-0,5",25,"Ветер, дующий с востоко-юго-востока",8
28.07.2017 12:00,"32,8","715,7","752,3","-0,8",28,"Ветер, дующий с востоко-юго-востока",10
28.07.2017 09:00,"29,4","716,5","753,6","-0,3",32,"Ветер, дующий с востоко-юго-востока",8
28.07.2017 06:00,"21,7","716,8","754,9","-0,1",52,"Ветер, дующий с востоко-юго-востока",4
28.07.2017 03:00,"21,3","716,9","755,1","-0,3",49,"Ветер, дующий с юго-востока",4
28.07.2017 00:00,"22,9","717,2","755,2","-0,2",47,"Ветер, дующий с востоко-юго-востока",5
27.07.2017 21:00,"24,1","717,4","755,3","0,2",42,"Ветер, дующий с востоко-юго-востока",4
27.07.2017 18:00,"30,8","717,2","754,2","-0,3",29,"Ветер, дующий с востоко-юго-востока",6
27.07.2017 15:00,"32,3","717,5","754,3","-0,5",26,"Ветер, дующий с востоко-юго-востока",6
27.07.2017 12:00,"30,1","718,0","755,2","-0,4",28,"Ветер, дующий с востоко-юго-востока",8
27.07.2017 09:00,"26,5","718,4","756,1","0,2",34,"Ветер, дующий с востоко-юго-востока",8
27.07.2017 06:00,"20,0","718,2","756,6","-0,1",69,"Ветер, дующий с юго-востока",3
27.07.2017 03:00,"20,3","718,3","756,7","0,2",65,"Ветер, дующий с востоко-юго-востока",2
27.07.2017 00:00,"20,7","718,1","756,4","0,1",55,"Ветер, дующий с востока",4
26.07.2017 21:00,"23,2","718,0","756,0","0,7",50,"Ветер, дующий с востока",3
26.07.2017 18:00,"29,1","717,3","754,5","-0,1",36,"Ветер, дующий с востоко-юго-востока",5
26.07.2017 15:00,"30,2","717,4","754,5","-0,2",33,"Ветер, дующий с юго-востока",6
26.07.2017 12:00,"28,8","717,6","754,8","-0,4",43,"Ветер, дующий с юго-востока",6
26.07.2017 09:00,"25,4","718,0","755,7","0,2",56,"Ветер, дующий с юго-востока",7
26.07.2017 06:00,"19,5","717,8","756,2","0,2",73,"Ветер, дующий с юго-востока",2
26.07.2017 03:00,"18,2","717,6","756,2","-0,3",72,"Ветер, дующий с востока",2
26.07.2017 00:00,"20,0","717,9","756,3","0,3",67,"Ветер, дующий с юго-востока",2
25.07.2017 21:00,"22,3","717,6","755,7","0,2",55,"Ветер, дующий с востоко-юго-востока",2
25.07.2017 18:00,"27,7","717,4","754,8","0,1",35,"Ветер, дующий с востоко-юго-востока",3
25.07.2017 15:00,"28,8","717,3","754,6","-0,2",34,"Ветер, дующий с востока",5
25.07.2017 12:00,"28,4","717,5","754,8","-0,5",36,"Ветер, дующий с востоко-юго-востока",6
25.07.2017 09:00,"25,1","718,0","755,6","0,2",54,"Ветер, дующий с юго-востока",4
25.07.2017 06:00,"19,7","717,8","756,2","-0,3",70,"Ветер, дующий с востоко-юго-востока",3
25.07.2017 03:00,"17,8","718,1","756,8","-0,6",75,"Штиль, безветрие",0
25.07.2017 00:00,"20,8","718,7","757,0","-0,5",62,"Ветер, дующий с юга",1
24.07.2017 21:00,"22,3","719,2","757,4","0,3",57,"Ветер, дующий с востока",3
24.07.2017 18:00,"27,4","718,9","756,4","-0,5",38,"Ветер, дующий с востоко-северо-востока",5
24.07.2017 15:00,"29,0","719,4","756,7","-0,6",34,"Ветер, дующий с востоко-северо-востока",3
24.07.2017 12:00,"27,6","720,0","757,5","-0,4",46,"Ветер, дующий с востока",3
24.07.2017 09:00,"25,4","720,4","758,2","-0,3",57,"Ветер, дующий с востоко-северо-востока",2
24.07.2017 06:00,"21,1","720,7","759,1","0,0",72,"Ветер, дующий с запада",3
24.07.2017 03:00,"19,6","720,7","759,3","-0,3",76,"Ветер, дующий с запада",3
24.07.2017 00:00,"18,4","721,0","759,8","0,0",81,"Ветер, дующий с западо-юго-запада",3
23.07.2017 21:00,"18,2","721,0","759,8","0,1",80,"Ветер, дующий с запада",2
23.07.2017 18:00,"24,5","720,9","758,8","0,1",53,"Ветер, дующий с северо-запада",4
23.07.2017 15:00,"24,9","720,8","758,6","-0,3",56,"Ветер, дующий с западо-северо-запада",4
23.07.2017 12:00,"22,6","721,1","759,2","-0,2",67,"Ветер, дующий с северо-северо-запада",4
23.07.2017 09:00,"19,3","721,3","759,8","0,6",84,"Ветер, дующий с западо-северо-запада",1
23.07.2017 06:00,"16,2","720,7","759,7","-0,3",96,"Ветер, дующий с востоко-северо-востока",1
23.07.2017 03:00,"16,3","721,0","760,0","-0,2",96,"Ветер, дующий с севера",6
23.07.2017 00:00,"19,0","721,2","759,8","1,3",86,"Ветер, дующий с западо-северо-запада",11
22.07.2017 21:00,"26,9","719,9","757,5","-0,2",47,"Ветер, дующий с северо-северо-востока",4
22.07.2017 18:00,"29,4","720,1","757,4","-0,4",39,"Ветер, дующий с востоко-юго-востока",3
22.07.2017 15:00,"30,3","720,5","757,7","-0,9",34,"Ветер, дующий с северо-востока",4
22.07.2017 12:00,"29,0","721,4","758,8","-0,8",36,"Ветер, дующий с востоко-северо-востока",5
22.07.2017 09:00,"24,9","722,2","760,2","0,2",49,"Ветер, дующий с востока",6
22.07.2017 06:00,"20,5","722,0","760,6","0,3",62,"Ветер, дующий с востока",2
22.07.2017 03:00,"20,0","721,7","760,3","-0,5",59,"Ветер, дующий с северо-востока",1
22.07.2017 00:00,"21,3","722,2","760,6","-0,2",60,"Ветер, дующий с северо-северо-востока",2
21.07.2017 21:00,"23,0","722,4","760,6","0,5",58,"Ветер, дующий с севера",3
21.07.2017 18:00,"26,3","721,9","759,7","0,3",47,"Ветер, дующий с северо-северо-запада",4
21.07.2017 15:00,"27,4","721,6","759,2","-0,5",42,"Ветер, дующий с западо-северо-запада",3
21.07.2017 12:00,"24,5","722,1","760,0","0,2",54,"Ветер, дующий с северо-северо-запада",4
21.07.2017 09:00,"21,5","721,9","760,2","1,0",66,"Ветер, дующий с северо-северо-запада",5
21.07.2017 06:00,"16,8","720,9","759,8","1,0",88,"Ветер, дующий с западо-северо-запада",4
21.07.2017 03:00,"17,0","719,9","758,8","0,3",78,"Ветер, дующий с северо-запада",5
21.07.2017 00:00,"19,2","719,6","758,2","0,4",65,"Ветер, дующий с северо-запада",4
20.07.2017 21:00,"20,9","719,2","757,6","0,8",54,"Ветер, дующий с северо-северо-запада",4
20.07.2017 18:00,"25,6","718,4","756,1","0,1",43,"Ветер, дующий с северо-запада",7
20.07.2017 15:00,"29,0","718,3","755,6","-0,2",34,"Ветер, дующий с северо-запада",6
20.07.2017 12:00,"29,7","718,5","755,7","-0,2",34,"Ветер, дующий с севера",3
20.07.2017 09:00,"26,1","718,7","756,4","0,2",43,"Ветер, дующий с северо-северо-востока",4
20.07.2017 06:00,"20,8","718,5","756,8","0,1",64,"Ветер, дующий с севера",4
20.07.2017 03:00,"21,9","718,4","756,5","0,0",56,"Ветер, дующий с северо-северо-запада",3
20.07.2017 00:00,"24,7","718,4","756,3","-0,7",47,"Ветер, дующий с севера",4
19.07.2017 21:00,"26,4","719,1","756,7","0,2",45,"Ветер, дующий с юго-запада",2
19.07.2017 18:00,"30,5","718,9","755,9","0,4",30,"Ветер, дующий с севера",4
19.07.2017 15:00,"32,7","718,5","755,2","-0,7",28,"Ветер, дующий с севера",6
19.07.2017 12:00,"30,6","719,2","756,4","-0,6",34,"Ветер, дующий с северо-северо-востока",5
19.07.2017 09:00,"25,8","719,8","757,5","0,6",54,"Ветер, дующий с северо-северо-запада",3
19.07.2017 06:00,"21,5","719,2","757,5","0,0",68,"Ветер, дующий с северо-северо-запада",3
19.07.2017 03:00,"22,2","719,2","757,4","-0,4",61,"Ветер, дующий с северо-северо-запада",3
19.07.2017 00:00,"24,7","719,6","757,5","0,0",48,"Ветер, дующий с севера",5
18.07.2017 21:00,"27,6","719,6","757,2","-0,1",33,"Ветер, дующий с севера",5
18.07.2017 18:00,"31,9","719,7","756,7","-0,3",25,"Ветер, дующий с севера",4
18.07.2017 15:00,"33,3","720,0","756,8","-0,7",26,"Ветер, дующий с севера",4
18.07.2017 12:00,"31,0","720,7","757,8","-0,3",34,"Ветер, дующий с северо-запада",4
18.07.2017 09:00,"27,0","721,0","758,6","0,4",52,"Ветер, дующий с запада",4
18.07.2017 06:00,"20,9","720,6","758,9","0,8",71,"Ветер, дующий с запада",3
18.07.2017 03:00,"18,2","719,8","758,5","-0,5",79,"Ветер, дующий с запада",3
18.07.2017 00:00,"22,0","720,3","758,5","0,2",61,"Ветер, дующий с северо-северо-запада",2
17.07.2017 21:00,"27,2","720,1","757,6","0,7",42,"Ветер, дующий с северо-запада",2
17.07.2017 18:00,"30,7","719,4","756,5","-0,4",33,"Ветер, дующий с востока",2
17.07.2017 15:00,"33,6","719,8","756,6","-0,9",22,"Ветер, дующий с востоко-северо-востока",4
17.07.2017 12:00,"32,6","720,7","757,6","-0,4",23,"Ветер, дующий с востоко-северо-востока",4
17.07.2017 09:00,"29,1","721,1","758,5","0,3",42,"Ветер, дующий с востока",2
17.07.2017 06:00,"23,2","720,8","758,9","0,1",59,"Ветер, дующий с востоко-юго-востока",2
17.07.2017 03:00,"23,7","720,7","758,8","-0,1",52,"Ветер, дующий с севера",2
17.07.2017 00:00,"23,9","720,8","758,8","-0,5",56,"Ветер, дующий с северо-северо-запада",2
16.07.2017 21:00,"26,9","721,3","759,0","0,8",38,"Ветер, дующий с юго-востока",1
16.07.2017 18:00,"30,1","720,5","757,8","-0,4",29,"Ветер, дующий с востока",4
16.07.2017 15:00,"30,2","720,9","758,2","-0,4",30,"Ветер, дующий с востока",3
16.07.2017 12:00,"29,9","721,3","758,6","-0,1",33,"Ветер, дующий с востока",2
16.07.2017 09:00,"27,3","721,4","759,0","0,6",47,"Ветер, дующий с юго-юго-востока",2
16.07.2017 06:00,"19,9","720,8","759,4","0,7",67,"Ветер, дующий с юга",2
16.07.2017 03:00,"19,8","720,1","758,6","0,0",60,"Ветер, дующий с востоко-северо-востока",1
16.07.2017 00:00,"21,0","720,1","758,5","0,0",57,"Ветер, дующий с востоко-северо-востока",2
15.07.2017 21:00,"24,1","720,1","758,1","0,7",48,"Ветер, дующий с севера",2
15.07.2017 18:00,"28,9","719,4","756,7","-0,3",34,"Ветер, дующий с востоко-северо-востока",3
15.07.2017 15:00,"29,8","719,7","756,9","-0,4",31,"Ветер, дующий с северо-северо-запада",2
15.07.2017 12:00,"27,9","720,1","757,5","0,1",40,"Ветер, дующий с востоко-северо-востока",2
15.07.2017 09:00,"24,0","720,0","757,9","0,6",53,"Ветер, дующий с востока",2
15.07.2017 06:00,"18,3","719,4","758,1","0,4",69,"Ветер, дующий с северо-северо-запада",4
15.07.2017 03:00,"18,8","719,0","757,6","0,6",66,"Ветер, дующий с западо-северо-запада",2
15.07.2017 00:00,"20,8","718,4","756,7","-0,4",52,"Ветер, дующий с запада",5
14.07.2017 21:00,"20,6","718,8","757,1","1,2",67,"Ветер, дующий с юго-юго-запада",3
14.07.2017 18:00,"25,8","717,6","755,2","-0,1",46,"Ветер, дующий с востоко-юго-востока",3
14.07.2017 15:00,"28,3","717,7","755,0","-0,4",33,"Ветер, дующий с востоко-юго-востока",3
14.07.2017 12:00,"26,8","718,1","755,6","-0,1",43,"Ветер, дующий с юго-востока",5
14.07.2017 09:00,"22,9","718,2","756,2","-0,1",52,"Ветер, дующий с юго-востока",6
14.07.2017 06:00,"16,2","718,3","757,2","-0,1",66,"Ветер, дующий с востока",3
14.07.2017 03:00,"15,2","718,4","757,6","-0,4",65,"Ветер, дующий с востоко-юго-востока",4
14.07.2017 00:00,"17,2","718,8","757,7","0,4",48,"Ветер, дующий с востока",3
13.07.2017 21:00,"20,4","718,4","756,9","0,4",35,"Ветер, дующий с востока",4
13.07.2017 18:00,"27,2","718,0","755,5","-0,7",23,"Ветер, дующий с востока",6
13.07.2017 15:00,"28,5","718,7","756,1","-0,8",23,"Ветер, дующий с востоко-юго-востока",5
13.07.2017 12:00,"27,1","719,5","757,2","-0,6",26,"Ветер, дующий с востоко-юго-востока",7
13.07.2017 09:00,"23,9","720,1","758,2","-0,3",37,"Ветер, дующий с востока",4
13.07.2017 06:00,"18,1","720,4","759,3","-0,3",54,"Ветер, дующий с востока",1
13.07.2017 03:00,"16,4","720,7","759,8","-0,7",50,"Ветер, дующий с востока",3
13.07.2017 00:00,"16,4","721,4","760,6","-0,5",54,"Ветер, дующий с востока",3
12.07.2017 21:00,"21,4","721,9","760,3","0,3",39,"Ветер, дующий с северо-северо-востока",3
12.07.2017 18:00,"26,4","721,6","759,4","-0,6",28,"Ветер, дующий с востока",4
12.07.2017 15:00,"27,7","722,2","760,0","-0,9",26,"Ветер, дующий с северо-востока",3
12.07.2017 12:00,"25,9","723,1","761,1","-0,7",30,"Ветер, дующий с севера",2
12.07.2017 09:00,"24,4","723,8","762,0","-0,2",36,"Ветер, дующий с юго-востока",3
12.07.2017 06:00,"19,9","724,0","762,7","0,2",51,"Ветер, дующий с востока",1
12.07.2017 03:00,"15,5","723,8","763,2","-0,5",62,"Ветер, дующий с востока",1
12.07.2017 00:00,"19,5","724,3","763,2","-0,2",50,"Ветер, дующий с севера",2
11.07.2017 21:00,"21,0","724,5","763,1","0,3",47,"Ветер, дующий с западо-северо-запада",2
11.07.2017 18:00,"25,4","724,2","762,3","-0,5",32,"Ветер, дующий с северо-запада",4
11.07.2017 15:00,"26,0","724,7","762,7","-0,3",33,"Ветер, дующий с северо-запада",3
11.07.2017 12:00,"25,3","725,0","763,2","-0,2",31,"Ветер, дующий с северо-северо-запада",4
11.07.2017 09:00,"23,1","725,2","763,6","0,2",38,"Ветер, дующий с северо-запада",3
11.07.2017 06:00,"18,3","725,0","764,0","0,4",74,"Ветер, дующий с северо-северо-запада",2
11.07.2017 03:00,"18,2","724,6","763,6","0,0",74,"Ветер, дующий с западо-северо-запада",3
11.07.2017 00:00,"18,7","724,6","763,5","0,3",73,"Ветер, дующий с западо-северо-запада",2
10.07.2017 21:00,"18,2","724,3","763,3","0,7",77,"Ветер, дующий с запада",2
10.07.2017 18:00,"23,1","723,6","761,8","0,0",57,"Ветер, дующий с запада",3
10.07.2017 15:00,"23,1","723,6","761,8","-0,4",59,"Ветер, дующий с запада",5
10.07.2017 12:00,"18,7","724,0","762,8","0,3",78,"Ветер, дующий с западо-северо-запада",3
10.07.2017 09:00,"20,0","723,7","762,4","0,5",65,"Ветер, дующий с запада",3
10.07.2017 06:00,"17,1","723,2","762,3","0,6",68,"Ветер, дующий с запада",3
10.07.2017 03:00,"16,7","722,6","761,7","0,1",64,"Ветер, дующий с запада",4
10.07.2017 00:00,"16,9","722,5","761,6","0,2",59,"Ветер, дующий с северо-северо-востока",1
